,filename,label
202,../../Datasets/ChineseDetection/test1/7f03806124282f1442977aa1bf747acfe9488916.jpg,"[98, 12, 28, 44, 84]"
203,../../Datasets/ChineseDetection/test1/a6cb25bc5baf67d24bb08b7a524a849c026ef121.jpg,"[55, 52, 81, 29, 68]"
204,../../Datasets/ChineseDetection/test1/c2277656fb2d13aa7f0c2db72c94f0999e9c1cf7.jpg,"[57, 2, 90, 96, 84]"
205,../../Datasets/ChineseDetection/test1/a960461cf826d07ebcd7c8a2ea4feb17b21bcc5b.jpg,"[48, 12, 79, 86, 65]"
206,../../Datasets/ChineseDetection/test1/c9a4f1f187364de642c5f6ba7afab7e8b5225dda.jpg,"[77, 99, 46, 64, 78]"
207,../../Datasets/ChineseDetection/test1/a4a2db63d77eded50b29151e35673413f6459572.jpg,"[10, 46, 24, 78, 79]"
208,../../Datasets/ChineseDetection/test1/b11a0fc1f778695d06c267bc3dbc00e23a25fbce.jpg,"[20, 32, 27, 21, 37]"
209,../../Datasets/ChineseDetection/test1/b28c75f8bfff33636c45986b7692fb2f289789f2.jpg,"[42, 21, 40, 56, 10]"
210,../../Datasets/ChineseDetection/test1/a17db5f43f6309b44aff7e94fbf85337374c2829.jpg,"[5, 29, 7, 2, 22]"
211,../../Datasets/ChineseDetection/test1/cc1ad722258fece2d1fc9b1c0832edfa1dd7a9f7.jpg,"[85, 46, 10, 29, 78]"
212,../../Datasets/ChineseDetection/test1/a6f8a2d1e3770bea8d66e2bd10d6a2a267b088aa.jpg,"[10, 24, 46, 85, 29]"
213,../../Datasets/ChineseDetection/test1/abfbd7a735afde9e7ecb0ef659fbd0ba8dc70d14.jpg,"[59, 58, 2, 26, 9]"
214,../../Datasets/ChineseDetection/test1/b9945b8ff8eb45ef2d07541d5be2fbf9b054063c.jpg,"[42, 41, 21, 81, 85]"
215,../../Datasets/ChineseDetection/test1/ad45aba9ae21133022f1151b7f96980fa765b1ad.jpg,"[53, 23, 46, 78, 99]"
216,../../Datasets/ChineseDetection/test1/7e17b77cca3f9e133bb7a89473ba9dd8399bd130.jpg,"[62, 51, 55, 88, 1]"
217,../../Datasets/ChineseDetection/test1/a4c80b7701660da7c47c2172631d49eb30e9b96e.jpg,"[50, 96, 97, 55, 98]"
218,../../Datasets/ChineseDetection/test1/b21135cd86a66182bec7b6c476f1c1b3a39aeee7.jpg,"[77, 80, 27, 84, 78]"
219,../../Datasets/ChineseDetection/test1/98303e532c49ec9faa6b48a96e24e68f0baa2464.jpg,"[51, 62, 59, 90, 48]"
220,../../Datasets/ChineseDetection/test1/9d640f24eba5e0c8061d3cb0796bdbd618ca0f67.jpg,"[5, 7, 19, 29, 86]"
221,../../Datasets/ChineseDetection/test1/a5d161d58b88c72b9bb919dcd3eb4cbdeeeeccbf.jpg,"[84, 99, 98, 50, 83]"
222,../../Datasets/ChineseDetection/test1/ad1f98477da56ab73a6e4be7db9b3f3610a53465.jpg,"[13, 79, 53, 23, 78]"
223,../../Datasets/ChineseDetection/test1/92607d35925c93ee80f45ba8da579616efd1c331.jpg,"[21, 78, 19, 68, 37]"
224,../../Datasets/ChineseDetection/test1/afea5cca9eab1038d9a513af926e9ce59ec83f49.jpg,"[81, 34, 55, 12, 15]"
225,../../Datasets/ChineseDetection/test1/6b0be04111f20e4db019930a7c33274caacb657b.jpg,"[75, 74, 83, 87, 54]"
226,../../Datasets/ChineseDetection/test1/93915e02bd94bc9c8c0219443d38d7e01ac78ff7.jpg,"[36, 41, 46, 38, 10]"
227,../../Datasets/ChineseDetection/test1/cabee25af88547107736ce4d180882e3b952bb25.jpg,"[56, 16, 49, 9, 74]"
228,../../Datasets/ChineseDetection/test1/9a6303fbd768450a692b32a06107aed58d02eeb6.jpg,"[61, 8, 86, 75, 48]"
229,../../Datasets/ChineseDetection/test1/b62d9f28fb76c347f242be345776704f44884f9e.jpg,"[23, 13, 79, 51, 53]"
230,../../Datasets/ChineseDetection/test1/a9b89b22dad5b1d491c11c17d36c60a8445ff675.jpg,"[30, 31, 1, 49, 32]"
231,../../Datasets/ChineseDetection/test1/852035c5a3a2a9b71fc3bf461d1e5fc17f9b5e1d.jpg,"[21, 32, 37, 20, 18]"
232,../../Datasets/ChineseDetection/test1/aa5f7630147ab370278d178fbbdfc4e50d691bec.jpg,"[58, 34, 9, 2, 69]"
233,../../Datasets/ChineseDetection/test1/a13644d243d2e511f36a9b6a76dea196a2c31312.jpg,"[10, 46, 85, 78, 29]"
234,../../Datasets/ChineseDetection/test1/8dee6fd3d2dd9e13a0bbdc7baabd52d2dfd8c248.jpg,"[80, 26, 0, 1, 77]"
235,../../Datasets/ChineseDetection/test1/aa87bf4929b422e1a543bf362fa01dd4d4daeb99.jpg,"[94, 98, 67, 68, 66]"
236,../../Datasets/ChineseDetection/test1/90984050d64c2549c7c595927fc696655530d403.jpg,"[66, 69, 78, 65, 68]"
237,../../Datasets/ChineseDetection/test1/a5f711ea3cf9593b8340a16d89d400250ac7d6aa.jpg,"[84, 98, 99, 78, 10]"
238,../../Datasets/ChineseDetection/test1/9de6f295804efa72277841bfecf1e074dc0659e9.jpg,"[79, 51, 23, 13, 31]"
239,../../Datasets/ChineseDetection/test1/adf67525a55be7bf3ef58e5bf5976887dbf9d454.jpg,"[33, 37, 38, 35, 96]"
240,../../Datasets/ChineseDetection/test1/abf014dbac04a0f32d18911d23195bcac6f9bbb0.jpg,"[37, 69, 28, 43, 3]"
241,../../Datasets/ChineseDetection/test1/b28bfae64784f9c360f84b804c022d075aef8632.jpg,"[58, 33, 69, 34, 44]"
242,../../Datasets/ChineseDetection/test1/b11af8f8e25e781ca6b437489603aa65bec741c7.jpg,"[20, 27, 32, 11, 86]"
243,../../Datasets/ChineseDetection/test1/666747a76f4ee6b4bb0154a34e8777bb5b33d376.jpg,"[97, 78, 50, 96, 4]"
244,../../Datasets/ChineseDetection/test1/b6f8ca25a20b704d8045596eaacf547f107629b6.jpg,"[28, 98, 83, 16, 10]"
245,../../Datasets/ChineseDetection/test1/6ed08fe94cd2cda86505a423cbf3ed5b869beff9.jpg,"[14, 47, 75, 74, 22]"
246,../../Datasets/ChineseDetection/test1/a9aa6319b50916aa513c5b66f9d89815877f7bd3.jpg,"[48, 86, 64, 87, 20]"
247,../../Datasets/ChineseDetection/test1/81a0868ea310508239273d2f4d787272db52b5be.jpg,"[87, 85, 78, 66, 95]"
248,../../Datasets/ChineseDetection/test1/ad3d254be0a202b419c95cccf2c63df94369ec4d.jpg,"[52, 55, 51, 92, 79]"
249,../../Datasets/ChineseDetection/test1/9923a147124cc7afc9670c43e2277778c925ddf4.jpg,"[80, 61, 82, 39, 26]"
250,../../Datasets/ChineseDetection/test1/a9616a92d8891b484dc15768af3d6654d3aec385.jpg,"[84, 99, 44, 98, 16]"
251,../../Datasets/ChineseDetection/test1/9a608e32e2fe9f0e7b914880a60bba4f7f2b9877.jpg,"[5, 7, 19, 29, 86]"
252,../../Datasets/ChineseDetection/test1/97904819363b8d681f5f29ffa21f1ecb37411c9d.jpg,"[13, 57, 79, 18, 23]"
253,../../Datasets/ChineseDetection/test1/6e55440fa2249a3cf37b04593604737ff519c10b.jpg,"[41, 35, 16, 22, 67]"
254,../../Datasets/ChineseDetection/test1/a967904537253804d4ccb648ee7a76ca074b871e.jpg,"[55, 68, 15, 21, 81]"
255,../../Datasets/ChineseDetection/test1/a3dad452a67b80414a105e1cd0c07abd922be43e.jpg,"[93, 29, 24, 45, 10]"
256,../../Datasets/ChineseDetection/test1/99f2bcb5f52320ff4b73f9baf385754618054603.jpg,"[49, 56, 22, 87, 32]"
257,../../Datasets/ChineseDetection/test1/b100125a33aa8a48cb145c058a4a7b9235e6429e.jpg,"[0, 75, 49, 82, 39]"
258,../../Datasets/ChineseDetection/test1/9d7173b0b7d401914aeb23b2b28459b7f7c7a705.jpg,"[69, 33, 34, 44, 96]"
259,../../Datasets/ChineseDetection/test1/9be58298bbe27dc49874c9516f4d39e897b449e2.jpg,"[29, 2, 58, 85, 55]"
260,../../Datasets/ChineseDetection/test1/8688c9959dfd8af690262f343f912a1391c8cdab.jpg,"[43, 69, 61, 82, 1]"
261,../../Datasets/ChineseDetection/test1/ce0ee65259fddd835d6eeb537abfeb7efc4042d2.jpg,"[74, 85, 49, 21, 56]"
262,../../Datasets/ChineseDetection/test1/c450c721557d6ba4a6bc9dad468bb835e3692748.jpg,"[91, 45, 69, 88, 92]"
263,../../Datasets/ChineseDetection/test1/8050c7cee0568e7e162faf25fdb8baaedeedf2e8.jpg,"[52, 64, 57, 53, 31]"
264,../../Datasets/ChineseDetection/test1/9ff1bc040d32dde42c49dc6586519bdd990bc69c.jpg,"[42, 21, 41, 56, 85]"
265,../../Datasets/ChineseDetection/test1/bcdce9d1b112d5488073d5f4d52a5e38caed978f.jpg,"[16, 85, 52, 4, 44]"
266,../../Datasets/ChineseDetection/test1/b30f55c576e0cfccc86e72a7bb0f68b5f76acd18.jpg,"[10, 24, 85, 94, 98]"
267,../../Datasets/ChineseDetection/test1/a103af5249dcf2eb1cc23ca4c8ef00a1c4bd9ede.jpg,"[0, 49, 82, 39, 76]"
268,../../Datasets/ChineseDetection/test1/9ebe5d369fcdc4c61f1a2962305ac3038213d3ea.jpg,"[96, 2, 44, 98, 90]"
269,../../Datasets/ChineseDetection/test1/b92ea43b48b739cadb6a7c367f0f0e693c8000db.jpg,"[74, 85, 42, 96, 2]"
270,../../Datasets/ChineseDetection/test1/9255834d3f4cb6e79ae3844b800a12a70e40c2a3.jpg,"[12, 11, 44, 98, 85]"
271,../../Datasets/ChineseDetection/test1/a62617785f2f58ac950b9c1cdba671d9522336c5.jpg,"[16, 70, 52, 48, 56]"
272,../../Datasets/ChineseDetection/test1/ab1b1759d8a4a249a2f5c8c68c61d394f9a24858.jpg,"[68, 94, 66, 78, 85]"
273,../../Datasets/ChineseDetection/test1/99db25091b9ef994427c5066a520e60e5d22d594.jpg,"[25, 44, 76, 69, 40]"
274,../../Datasets/ChineseDetection/test1/b65770a9ba116e4b64f8d6026a548ea76e58e0b2.jpg,"[29, 12, 52, 16, 94]"
275,../../Datasets/ChineseDetection/test1/a01b7941d2ab1973e0a4ea523bd865273bf72273.jpg,"[6, 8, 64, 89, 91]"
276,../../Datasets/ChineseDetection/test1/9ba74f6503a209401cd905ab4d9e2908c83e24fb.jpg,"[66, 16, 98, 67, 24]"
277,../../Datasets/ChineseDetection/test1/b914188e0284133d10a8ff0676a39d4c2cd54aac.jpg,"[86, 59, 15, 81, 30]"
278,../../Datasets/ChineseDetection/test1/cab52a2d2b49df7dc3681cb804fde04a0749520a.jpg,"[2, 29, 69, 58, 96]"
279,../../Datasets/ChineseDetection/test1/ad1615f5cc31c0946dfaba7fa0146493fe53b29b.jpg,"[18, 21, 11, 38, 32]"
280,../../Datasets/ChineseDetection/test1/bfb487bc461df71740e673ddc27ad60cf4eefdb4.jpg,"[71, 54, 85, 53, 13]"
281,../../Datasets/ChineseDetection/test1/94648b24ec3d9f9afce3f76ec8d8be033dd7fef2.jpg,"[60, 68, 69, 55, 79]"
282,../../Datasets/ChineseDetection/test1/91b737c9829c8ca840502b7744bb332c8b30f7e6.jpg,"[70, 83, 5, 17, 43]"
283,../../Datasets/ChineseDetection/test1/c62ccf93344a38f561c4368ab6e7fd1fedc0367c.jpg,"[10, 94, 98, 68, 83]"
284,../../Datasets/ChineseDetection/test1/acfef132a67c02c2e39cac47dd0bc41598df7b34.jpg,"[81, 60, 29, 86, 20]"
285,../../Datasets/ChineseDetection/test1/bc94a8e3165b3e44cabddda466ca03010f11eed2.jpg,"[27, 16, 20, 51, 54]"
286,../../Datasets/ChineseDetection/test1/aa43a28f1b46666b21794ca7f420ab35dd908f30.jpg,"[50, 83, 55, 97, 84]"
287,../../Datasets/ChineseDetection/test1/a9bd744b5609744cdf6e3fb93337bc236a48c191.jpg,"[54, 27, 87, 51, 31]"
288,../../Datasets/ChineseDetection/test1/a5c9750b4e8521a7c172a91e824f2c107a7dc8ff.jpg,"[82, 83, 37, 43, 94]"
289,../../Datasets/ChineseDetection/test1/c1c00fcd3c1f91d25a00a31cff90681107a5336b.jpg,"[83, 72, 91, 61, 87]"
290,../../Datasets/ChineseDetection/test1/a168272579145dad792caf46b70c2489fc2680df.jpg,"[25, 44, 69, 58, 12]"
291,../../Datasets/ChineseDetection/test1/ce5da5286d7782f28d226a72b8a1b82c8f34026b.jpg,"[47, 45, 21, 68, 88]"
292,../../Datasets/ChineseDetection/test1/9bb3a81dbf37152492506deb8229e5101fe7a6a8.jpg,"[10, 24, 46, 29, 85]"
293,../../Datasets/ChineseDetection/test1/8afbffa457385ba1b65434b9ad0cab1eb76e7357.jpg,"[39, 37, 0, 75, 21]"
294,../../Datasets/ChineseDetection/test1/9da4343627c1e7f5e1e0ec5fc1d82e3ce1d38cf0.jpg,"[69, 34, 58, 2, 31]"
295,../../Datasets/ChineseDetection/test1/be34c64a6e2158ca0089ebe0072d5cadaf8b7f7b.jpg,"[17, 32, 2, 99, 20]"
296,../../Datasets/ChineseDetection/test1/a667527f4eb451729b3be640e6d4be4eace5813a.jpg,"[55, 68, 81, 84, 45]"
297,../../Datasets/ChineseDetection/test1/85386a3b83413e95d2c1c591ce9e105f53d866a9.jpg,"[85, 92, 69, 41, 52]"
298,../../Datasets/ChineseDetection/test1/a792b25972b042b7d52c87a8c0593104b46bc536.jpg,"[27, 51, 54, 87, 41]"
299,../../Datasets/ChineseDetection/test1/99be85dcb653c5dfadc80103f46ec88816ec4486.jpg,"[80, 38, 77, 36, 86]"
300,../../Datasets/ChineseDetection/test1/757be5913340b757eda7d86206d88e8ee41cc34a.jpg,"[41, 92, 51, 85, 16]"
301,../../Datasets/ChineseDetection/test1/c6ac5a6b3bd809395ddb373726403c8e52c412f6.jpg,"[90, 35, 39, 42, 4]"
302,../../Datasets/ChineseDetection/test1/908b77b646d57230f7c0f1718fa1861858f80be9.jpg,"[50, 76, 84, 96, 19]"
303,../../Datasets/ChineseDetection/test1/9c07dfbb105c3753fae015151d7b6ad70913656f.jpg,"[42, 55, 41, 98, 84]"
304,../../Datasets/ChineseDetection/test1/c9a42625828546057bfeb470f11c8b1dd28c4881.jpg,"[94, 16, 92, 51, 9]"
305,../../Datasets/ChineseDetection/test1/91b85a2c815571b0a1b18a8a1abb3d946e79c3f1.jpg,"[51, 79, 10, 92, 29]"
306,../../Datasets/ChineseDetection/test1/97d58cfb15a91f3bac4c8ebb69df27359b36945b.jpg,"[54, 27, 91, 16, 69]"
307,../../Datasets/ChineseDetection/test1/6c8240bc10a5d533cdfa54b84aa0a737a6d928d3.jpg,"[98, 84, 55, 12, 2]"
308,../../Datasets/ChineseDetection/test1/89c1df36dbd4d6af051278865ebfcd7a10f83bb9.jpg,"[90, 51, 16, 74, 27]"
309,../../Datasets/ChineseDetection/test1/b39b602a6261de92f3139e70681de3c903fd2e1a.jpg,"[75, 83, 82, 20, 19]"
310,../../Datasets/ChineseDetection/test1/adcc15ea2acbbe8b40573af126291454c595f65a.jpg,"[53, 57, 78, 96, 22]"
311,../../Datasets/ChineseDetection/test1/ca4550e9d357188b7583dfa8a9b769c3258357b4.jpg,"[24, 32, 78, 52, 21]"
312,../../Datasets/ChineseDetection/test1/7d637434dbbdef7e29f055834d7815938036b628.jpg,"[98, 84, 2, 96, 78]"
313,../../Datasets/ChineseDetection/test1/a5de7fed81e4c65541506860cb867b27f725af0c.jpg,"[99, 2, 13, 78, 46]"
314,../../Datasets/ChineseDetection/test1/9ba8702c98df9fdc330287ab3382d2bcf3dd2364.jpg,"[42, 97, 35, 41, 38]"
315,../../Datasets/ChineseDetection/test1/ba6f84e334fa6e6aabfa764f52aefd4f8cc069be.jpg,"[86, 15, 11, 81, 80]"
316,../../Datasets/ChineseDetection/test1/b2ad4322c77fa117d37165d0cfbcaa28a8171b00.jpg,"[26, 59, 86, 2, 62]"
317,../../Datasets/ChineseDetection/test1/a57a7f415aa3a1ceabd62659881a80fca40f2203.jpg,"[77, 99, 80, 81, 76]"
318,../../Datasets/ChineseDetection/test1/abcab0f2055514389ceab5b7dc9c2695df02ed8a.jpg,"[91, 78, 45, 10, 93]"
319,../../Datasets/ChineseDetection/test1/b51a2bb1b7ba83c70bc2082355d6b40d32323a4e.jpg,"[83, 91, 14, 75, 56]"
320,../../Datasets/ChineseDetection/test1/a52ba71ea10ff7056861e087aa6825fae8f92929.jpg,"[23, 13, 20, 32, 78]"
321,../../Datasets/ChineseDetection/test1/b98a07a072a71877899e7db3c824883f651f80e4.jpg,"[94, 68, 10, 46, 32]"
322,../../Datasets/ChineseDetection/test1/c2904ee7610556e50eaba411e44f62174a47cd03.jpg,"[20, 32, 97, 17, 19]"
323,../../Datasets/ChineseDetection/test1/a4c0ed333fb21babce9d0b58777a19b862288394.jpg,"[44, 12, 65, 79, 46]"
324,../../Datasets/ChineseDetection/test1/a5b8cf53a912579aaea68429d17448b8d3dfa927.jpg,"[71, 54, 74, 16, 92]"
325,../../Datasets/ChineseDetection/test1/8fd28fad180cbb647c2e9d33d319f59180767cec.jpg,"[66, 68, 69, 24, 78]"
326,../../Datasets/ChineseDetection/test1/aba7c6f8447f1ecbb84a01cab80013593e3b8b08.jpg,"[92, 68, 94, 45, 52]"
327,../../Datasets/ChineseDetection/test1/7993a302c7fc9f9601879603248ec947f8989480.jpg,"[62, 51, 92, 86, 55]"
328,../../Datasets/ChineseDetection/test1/9532c9fb1d15f31a4ead093e1a6afc5ae2939be9.jpg,"[25, 44, 69, 76, 84]"
329,../../Datasets/ChineseDetection/test1/83f49f5c8da0a016005ad19ec0d2e9aa4523b692.jpg,"[75, 35, 37, 74, 87]"
330,../../Datasets/ChineseDetection/test1/a3b8346bf986cf7943e3ab9c8d1db7982a299286.jpg,"[5, 7, 19, 22, 29]"
331,../../Datasets/ChineseDetection/test1/bd774e8830708bad2397d67d6e9e2f3944456b2c.jpg,"[6, 68, 10, 21, 8]"
332,../../Datasets/ChineseDetection/test1/7397fac3a3b9f8ecb00294b6a5ecf4a4b2cac7bb.jpg,"[87, 78, 91, 18, 61]"
333,../../Datasets/ChineseDetection/test1/7ebceeea71fc49e5649304391863fcb950f11c7b.jpg,"[98, 2, 96, 55, 93]"
334,../../Datasets/ChineseDetection/test1/c620dfeff16e63accf319e0553bff361c79dac41.jpg,"[15, 17, 86, 26, 81]"
335,../../Datasets/ChineseDetection/test1/8b8688d8e86cdaff410c261815438273f470b22a.jpg,"[8, 10, 6, 46, 24]"
336,../../Datasets/ChineseDetection/test1/be271196e99df6b37e3abd3f1a05b6e438e73f9d.jpg,"[57, 99, 2, 90, 75]"
337,../../Datasets/ChineseDetection/test1/bfbb44a1890580173db0c53013d55f80f21a4cd6.jpg,"[74, 2, 75, 21, 96]"
338,../../Datasets/ChineseDetection/test1/a16f22174f2ca96d05063d905ad4d55033ad4a6c.jpg,"[65, 67, 78, 41, 6]"
339,../../Datasets/ChineseDetection/test1/7602e1401c42e4c11ca51400d002d6a112eb8174.jpg,"[75, 82, 83, 0, 61]"
340,../../Datasets/ChineseDetection/test1/87d8783116aaa4e697cfd5b60dd5fd164376126d.jpg,"[8, 10, 6, 43, 9]"
341,../../Datasets/ChineseDetection/test1/9e121da5ea66f0ef2848ccda17e658c271d6d756.jpg,"[12, 44, 98, 81, 85]"
342,../../Datasets/ChineseDetection/test1/a44e2c49b1007946be84e7585c66e5bfdfd0ac1d.jpg,"[20, 17, 32, 81, 27]"
343,../../Datasets/ChineseDetection/test1/ad750e46a1e9c2b510d5c512a2ad9062c364903b.jpg,"[38, 89, 45, 50, 96]"
344,../../Datasets/ChineseDetection/test1/ba99f3a93b9941395318feeb1286cbd710f4ebff.jpg,"[16, 14, 27, 61, 31]"
345,../../Datasets/ChineseDetection/test1/97a2d073cd081b6b125d61e46f2481d5f7bd2114.jpg,"[1, 62, 87, 8, 32]"
346,../../Datasets/ChineseDetection/test1/b72e938f3f1431c0b1722f9be916f3b6f432483c.jpg,"[65, 67, 46, 66, 68]"
347,../../Datasets/ChineseDetection/test1/af354f44f5faeeaa3c42311e92135148dd421bef.jpg,"[20, 27, 32, 23, 17]"
348,../../Datasets/ChineseDetection/test1/9e984c65a901a99f42910844216973a42d61158e.jpg,"[66, 79, 78, 69, 32]"
349,../../Datasets/ChineseDetection/test1/c15509a42bc3c495d4186d1545bd61c0227c4415.jpg,"[37, 69, 22, 15, 39]"
350,../../Datasets/ChineseDetection/test1/c149f1c4cad44a840e1a18683b81108f2b9afe29.jpg,"[32, 20, 23, 27, 17]"
351,../../Datasets/ChineseDetection/test1/b51c35c897f7f402b56dd1c32646bf95fdd62c1d.jpg,"[27, 16, 85, 99, 49]"
352,../../Datasets/ChineseDetection/test1/889e70e30143aa084486c85799dbfa029a6a775f.jpg,"[96, 2, 90, 93, 74]"
353,../../Datasets/ChineseDetection/test1/9d48871a1cc1e0674e6126a272b4096768e966d1.jpg,"[55, 98, 84, 50, 27]"
354,../../Datasets/ChineseDetection/test1/aba565aa0410bec366f2ea907950f55b62474512.jpg,"[78, 91, 32, 49, 97]"
355,../../Datasets/ChineseDetection/test1/a8c886fa4cd964ae60c3e8a4ada77e6b587d0ea1.jpg,"[45, 91, 93, 92, 82]"
356,../../Datasets/ChineseDetection/test1/9a26898e8fad59e2e1dd4acf7c3a9892d000ed0f.jpg,"[33, 69, 34, 44, 31]"
357,../../Datasets/ChineseDetection/test1/b4fa34ed30e72f5c7e2b3dea1319efa6e292ce04.jpg,"[24, 32, 22, 52, 23]"
358,../../Datasets/ChineseDetection/test1/ab65fc443eeb21503d1ecb80d98a807875505736.jpg,"[67, 68, 65, 36, 24]"
359,../../Datasets/ChineseDetection/test1/a421ef8b2fb8667eb4a4fe98ac71b1cdbee0c78b.jpg,"[54, 41, 83, 14, 89]"
360,../../Datasets/ChineseDetection/test1/a0b420bcecf78345844b5ecbdc0007729ccb5051.jpg,"[67, 46, 65, 68, 69]"
361,../../Datasets/ChineseDetection/test1/b1503b277d645f06366d7e8f5d7cdb6c62eaa152.jpg,"[50, 78, 96, 97, 43]"
362,../../Datasets/ChineseDetection/test1/b3301a0a10d20a7021f9e7bbfed1f01b5d407058.jpg,"[30, 1, 27, 80, 32]"
363,../../Datasets/ChineseDetection/test1/7384384c52c4232e4759d14fe39ce0d3a74863fa.jpg,"[62, 69, 45, 2, 21]"
364,../../Datasets/ChineseDetection/test1/af3f043acbdb3e1b49194f784ff27984b40c4f42.jpg,"[19, 18, 97, 17, 75]"
365,../../Datasets/ChineseDetection/test1/b9ce67e91a61e11b9cab3fc6ec670113031b8727.jpg,"[83, 10, 63, 75, 14]"
366,../../Datasets/ChineseDetection/test1/9f28018a0aa431e4d2c09a35ac2727169195b2cc.jpg,"[25, 12, 77, 44, 98]"
367,../../Datasets/ChineseDetection/test1/cd6780e3cf2485ad979fe47473c86daa02a6cb34.jpg,"[46, 78, 64, 65, 36]"
368,../../Datasets/ChineseDetection/test1/8b1a134f2cef7e9069e1ae92637ae1c7a1648048.jpg,"[96, 69, 34, 44, 16]"
369,../../Datasets/ChineseDetection/test1/ca50ef1308938350359906c38ff8a98b0deaaa99.jpg,"[4, 97, 85, 78, 83]"
370,../../Datasets/ChineseDetection/test1/990c0a040d30c769c290ac8dd908374e801e7e0b.jpg,"[21, 78, 32, 19, 68]"
371,../../Datasets/ChineseDetection/test1/a5a482545b67c22ad0ed0e2fd68575aae2cbb7f9.jpg,"[84, 55, 52, 99, 16]"
372,../../Datasets/ChineseDetection/test1/c540d0a5e071a6d9e2797099b3313f771d5c7046.jpg,"[2, 59, 29, 90, 67]"
373,../../Datasets/ChineseDetection/test1/7bb34f2cd6335a1655ae4fe052ca72a10f71929b.jpg,"[41, 52, 16, 92, 51]"
374,../../Datasets/ChineseDetection/test1/9c574b9050fa6713af38d1a4772fb5c24d23e54c.jpg,"[66, 69, 78, 87, 91]"
375,../../Datasets/ChineseDetection/test1/ae61c3aed4817f47f5cecb6d8f830b86905db120.jpg,"[46, 10, 67, 24, 78]"
376,../../Datasets/ChineseDetection/test1/91e76b3e9a785f0663e3f0919c4c5d57ccea3bae.jpg,"[68, 55, 78, 94, 24]"
377,../../Datasets/ChineseDetection/test1/bfbaa3db0afd4d99530563815387b36fd60fca6b.jpg,"[88, 69, 32, 47, 6]"
378,../../Datasets/ChineseDetection/test1/c02399af13e1c890918e43ed77b346e8c23e5251.jpg,"[74, 75, 96, 2, 90]"
379,../../Datasets/ChineseDetection/test1/9b8ebc95b9e74c9a2b89ef20aa38a933ef4140c0.jpg,"[50, 11, 97, 80, 4]"
380,../../Datasets/ChineseDetection/test1/a2f072137bf319d57ea3bf444dd9ab514da8ad4c.jpg,"[63, 79, 86, 15, 80]"
381,../../Datasets/ChineseDetection/test1/a9503a1c2fb6a7eca152259b5e01a00184fde609.jpg,"[30, 1, 31, 87, 32]"
382,../../Datasets/ChineseDetection/test1/cb028b618c2cbfd851241d2c3b0178377b881bc5.jpg,"[24, 10, 32, 21, 43]"
383,../../Datasets/ChineseDetection/test1/8d27a4b58612e3851947a24ab57d6b0ffcfdc3ec.jpg,"[73, 21, 74, 2, 99]"
384,../../Datasets/ChineseDetection/test1/c6f424d15b882517a5d9aa9948ddd658ad718caf.jpg,"[99, 32, 31, 76, 78]"
385,../../Datasets/ChineseDetection/test1/be18a524adf9291cf036f2cd7292b076fd174a08.jpg,"[56, 9, 16, 49, 70]"
386,../../Datasets/ChineseDetection/test1/9bff8dc1cf570526f4bedf55725733fc2409afa3.jpg,"[5, 7, 38, 3, 86]"
387,../../Datasets/ChineseDetection/test1/bc5cee670ac94de7f3d1442c0ed6ad95750f3285.jpg,"[89, 80, 38, 50, 83]"
388,../../Datasets/ChineseDetection/test1/983353a4ea30486345b9a21b6c0a7894e642ab1b.jpg,"[27, 49, 20, 38, 76]"
389,../../Datasets/ChineseDetection/test1/89dd6376f7c7f0166fc59368bc8e9e28ce785c42.jpg,"[96, 29, 93, 2, 90]"
390,../../Datasets/ChineseDetection/test1/b30c19feae3e6295f578ebeb1d167544808e48f2.jpg,"[84, 98, 10, 52, 99]"
391,../../Datasets/ChineseDetection/test1/9a2d4dcd42b430e03d38ccc75f061f68de43b2b3.jpg,"[96, 44, 90, 57, 93]"
392,../../Datasets/ChineseDetection/test1/a2da89a7d41d06f834c57047c0eb04d792db446c.jpg,"[66, 68, 79, 78, 69]"
393,../../Datasets/ChineseDetection/test1/958f0bb73190a827915fec132e5f0262f6ef6a3e.jpg,"[60, 23, 79, 13, 46]"
394,../../Datasets/ChineseDetection/test1/ca0333c4d01a53f0915bb67546ab5f9e5c6d3d82.jpg,"[46, 10, 67, 78, 36]"
395,../../Datasets/ChineseDetection/test1/a883d5e41f5ba1bcdc7821312dc02328be118d4e.jpg,"[53, 90, 57, 13, 27]"
396,../../Datasets/ChineseDetection/test1/7d2b19e88beb43a146227af51143710a0ddb445a.jpg,"[52, 51, 55, 79, 78]"
397,../../Datasets/ChineseDetection/test1/bc27dc6c8e3c6f4e9dc4a05344088726d38f59e4.jpg,"[82, 75, 83, 37, 19]"
398,../../Datasets/ChineseDetection/test1/a1d83cf4d4c7a2486339e7b56554a47160eb2b56.jpg,"[66, 67, 46, 87, 48]"
399,../../Datasets/ChineseDetection/test1/9ecb1c3211922405911f7e7ae29e2727b461fa9d.jpg,"[21, 37, 2, 9, 68]"
400,../../Datasets/ChineseDetection/test1/c9ad0083125d983cfb25283371d7a5777e1ddf8e.jpg,"[32, 31, 24, 22, 52]"
401,../../Datasets/ChineseDetection/test1/aaae91363dd26b7a14e44f6b16472ebcf9646432.jpg,"[66, 68, 24, 65, 46]"
402,../../Datasets/ChineseDetection/test1/bc60e37073284ba6d521e0282831d8ebdb0f3136.jpg,"[56, 58, 47, 22, 69]"
